Well_id,BOREHOLE-DEPTH.M,CALI_COMP.INCHES,GR_COMP.GAPI,NPHI_COMP.V/V,RHOB_COMP.G/C3,RT_COMP.OHMM,SP_COMP.MV,TVDSS_COMP.M,TVD_COMP.M
Gabo-13,1987.296,15.5215,117.6173,0.394429,2.3861,5.0822,-1.1296,1973.2636,1987.0636
Gabo-13,1987.4484,15.523,123.0319,0.415343,2.3818,4.9888,-1.3376,1973.416,1987.216
Gabo-13,1987.6008,15.5207,124.9382,0.433045,2.364,4.9202,-1.6454,1973.5684,1987.3684
Gabo-13,1987.7532,15.5115,127.1406,0.441481,2.3458,4.8868,-1.9304,1973.7207,1987.5207
Gabo-13,1987.9056,15.5108,125.7161,0.444097,2.3438,4.9141,-2.0826,1973.8731,1987.6731
Gabo-13,1988.058,15.4862,120.7872,0.43758,2.3561,5.0028,-2.1682,1974.0255,1987.8255
Gabo-13,1988.2104,15.417,112.6744,0.413138,2.3695,5.1285,-2.4386,1974.1779,1987.9779
Gabo-13,1988.3628,15.301,100.7485,0.373313,2.3737,5.2565,-3.0418,1974.3302,1988.1302
Gabo-13,1988.5152,15.2551,85.6894,0.344387,2.3671,5.3562,-3.6626,1974.4826,1988.2826
Gabo-13,1988.6676,15.1786,73.307,0.337568,2.3502,5.4267,-4.0139,1974.635,1988.435
Gabo-13,1988.82,15.0329,64.1843,0.348526,2.3225,5.4716,-4.1164,1974.7873,1988.5873
Gabo-13,1988.9724,14.8364,56.9978,0.368623,2.2878,5.4858,-4.0489,1974.9397,1988.7397
Gabo-13,1989.1248,14.6081,53.3316,0.383546,2.2557,5.4659,-3.8008,1975.0921,1988.8921
Gabo-13,1989.2772,14.4366,51.5679,0.387559,2.2285,5.4328,-3.4416,1975.2444,1989.0444
Gabo-13,1989.4296,14.304,49.35,0.390616,2.2087,5.4145,-3.0202,1975.3968,1989.1968
Gabo-13,1989.582,14.1819,45.9049,0.387993,2.2015,5.422,-2.4968,1975.5492,1989.3492
Gabo-13,1989.7344,14.1062,42.7024,0.357317,2.2066,5.4396,-1.8758,1975.7016,1989.5016
Gabo-13,1989.8868,14.0602,40.5597,0.318832,2.2096,5.4377,-1.4106,1975.8539,1989.6539
Gabo-13,1990.0392,14.0362,41.8356,0.297008,2.2064,5.4058,-1.203,1976.0063,1989.8063
Gabo-13,1990.1916,14.0316,46.8095,0.299044,2.2009,5.3459,-1.1738,1976.1587,1989.9587
Gabo-13,1990.344,14.0306,52.4957,0.323179,2.1943,5.2621,-1.2328,1976.311,1990.111
Gabo-13,1990.4964,14.02,55.9528,0.350344,2.1883,5.1637,-1.3489,1976.4634,1990.2634
Gabo-13,1990.6488,14.0137,56.6187,0.355349,2.1888,5.0631,-1.4429,1976.6158,1990.4158
Gabo-13,1990.8012,14.0182,54.8273,0.340525,2.1978,4.9736,-1.3775,1976.7681,1990.5681
Gabo-13,1990.9536,14.0314,51.1015,0.328343,2.2083,4.9073,-1.1286,1976.9205,1990.7205
Gabo-13,1991.106,14.0359,47.0199,0.321599,2.2075,4.8638,-0.9686,1977.0729,1990.8729
Gabo-13,1991.2584,14.0647,43.415,0.302834,2.1933,4.8346,-0.9323,1977.2253,1991.0253
Gabo-13,1991.4108,14.1241,41.11,0.274585,2.1715,4.8157,-0.9217,1977.3776,1991.1776
Gabo-13,1991.5632,14.1978,41.0097,0.259961,2.1499,4.8107,-0.9232,1977.53,1991.33
Gabo-13,1991.7156,14.2161,42.6689,0.272998,2.1371,4.8292,-0.9682,1977.6824,1991.4824
Gabo-13,1991.868,14.2159,43.344,0.286662,2.1379,4.8689,-0.9751,1977.8347,1991.6347
Gabo-13,1992.0204,14.2164,43.2746,0.282095,2.1478,4.9152,-0.9035,1977.9871,1991.7871
Gabo-13,1992.1728,14.2136,43.5616,0.269588,2.1556,4.9554,-0.8023,1978.1395,1991.9395
Gabo-13,1992.3252,14.2086,43.7267,0.27054,2.1515,4.9862,-0.7723,1978.2918,1992.0918
Gabo-13,1992.4776,14.2072,44.2659,0.274233,2.1454,5.0104,-0.8236,1978.4442,1992.2442
Gabo-13,1992.63,14.2117,44.9029,0.272279,2.1463,5.0302,-0.6782,1978.5966,1992.3966
Gabo-13,1992.7824,14.2268,44.9976,0.273975,2.1526,5.0444,-0.2793,1978.749,1992.549
Gabo-13,1992.9348,14.2722,43.5049,0.286282,2.1587,5.0473,0.032,1978.9013,1992.7013
Gabo-13,1993.0872,14.3007,41.7578,0.290066,2.1626,5.0386,0.2903,1979.0537,1992.8537
Gabo-13,1993.2396,14.34,42.79,0.282805,2.1637,5.0265,0.5374,1979.2061,1993.0061
Gabo-13,1993.392,14.3972,46.3806,0.277956,2.162,5.0122,0.6959,1979.3584,1993.1584
Gabo-13,1993.5444,14.414,47.9912,0.277903,2.1606,4.9811,0.7652,1979.5108,1993.3108
Gabo-13,1993.6968,14.4477,47.4139,0.263669,2.1639,4.9155,0.8958,1979.6632,1993.4632
Gabo-13,1993.8492,14.4823,48.8116,0.248869,2.1692,4.8218,1.2023,1979.8156,1993.6156
Gabo-13,1994.0016,14.5134,52.2642,0.263144,2.1724,4.7276,1.4924,1979.9679,1993.7679
Gabo-13,1994.154,14.5729,54.6837,0.310652,2.1746,4.6724,1.4673,1980.1203,1993.9203
Gabo-13,1994.3064,14.5989,50.4787,0.344075,2.1797,4.6879,1.2633,1980.2727,1994.0727
Gabo-13,1994.4588,14.6329,45.3857,0.33992,2.1837,4.7623,1.147,1980.425,1994.225
Gabo-13,1994.6112,14.6863,41.7069,0.311191,2.1817,4.8657,1.1019,1980.5774,1994.3774
Gabo-13,1994.7636,14.7393,38.7107,0.274534,2.1756,4.9743,1.0099,1980.7298,1994.5298
Gabo-13,1994.916,14.843,41.8563,0.238379,2.1722,5.0681,0.9401,1980.8822,1994.6822
Gabo-13,1995.0684,14.998,51.8835,0.222664,2.168,5.1203,0.947,1981.0345,1994.8345
Gabo-13,1995.2208,15.2574,63.971,0.244963,2.1618,5.1151,0.8645,1981.1869,1994.9869
Gabo-13,1995.3732,15.6557,73.9526,0.294815,2.1582,5.0534,0.5621,1981.3393,1995.1393
Gabo-13,1995.5256,15.996,81.5097,0.328516,2.1573,4.9563,0.19,1981.4916,1995.2916
Gabo-13,1995.678,16.2997,89.3388,0.335239,2.1503,4.8596,-0.1354,1981.644,1995.444
Gabo-13,1995.8304,16.476,95.5092,0.330755,2.145,4.7742,-0.5634,1981.7964,1995.5964
Gabo-13,1995.9828,16.475,97.771,0.327187,2.1566,4.698,-1.0775,1981.9488,1995.7488
Gabo-13,1996.1352,16.4888,95.2705,0.333421,2.1858,4.6359,-1.4021,1982.1011,1995.9011
Gabo-13,1996.2876,16.4551,94.7637,0.35753,2.2123,4.5899,-1.7,1982.2535,1996.0535
Gabo-13,1996.44,16.3731,97.5407,0.386753,2.2275,4.554,-2.0868,1982.4059,1996.2059
Gabo-13,1996.5924,16.3041,102.4098,0.408238,2.2359,4.5189,-2.4544,1982.5582,1996.3582
Gabo-13,1996.7448,16.3398,108.1495,0.419222,2.2398,4.4771,-2.6592,1982.7106,1996.5106
Gabo-13,1996.8972,16.4036,113.3934,0.422962,2.2338,4.4376,-2.7247,1982.863,1996.663
Gabo-13,1997.0496,16.5778,118.1835,0.446778,2.2218,4.419,-2.9377,1983.0154,1996.8154
Gabo-13,1997.202,16.8566,121.4818,0.502374,2.2162,4.4249,-3.3673,1983.1677,1996.9677
Gabo-13,1997.3544,17.1226,121.0161,0.555985,2.226,4.4438,-3.7332,1983.3201,1997.1201
Gabo-13,1997.5068,17.2244,115.5221,0.546651,2.2412,4.4658,-3.7393,1983.4725,1997.2725
Gabo-13,1997.6592,17.2903,111.309,0.497833,2.244,4.4925,-3.5687,1983.6248,1997.4248
Gabo-13,1997.8116,17.3554,110.4869,0.448849,2.2371,4.5286,-3.3707,1983.7772,1997.5772
Gabo-13,1997.964,17.3761,112.1711,0.40848,2.235,4.5811,-3.1258,1983.9296,1997.7296
Gabo-13,1998.1164,17.3487,111.9859,0.376948,2.238,4.6628,-2.9237,1984.082,1997.882
Gabo-13,1998.2688,17.3003,109.4432,0.371038,2.2271,4.7747,-2.8501,1984.2343,1998.0343
Gabo-13,1998.4212,17.2641,104.7147,0.413158,2.2036,4.9118,-2.6877,1984.3867,1998.1867
Gabo-13,1998.5736,17.2612,97.4159,0.515346,2.1816,5.0828,-2.2677,1984.5391,1998.3391
Gabo-13,1998.726,17.2715,86.1609,0.660909,2.1502,5.3028,-1.799,1984.6914,1998.4914
Gabo-13,1998.8784,17.1359,76.6623,0.797186,2.0613,5.5267,-1.4058,1984.8438,1998.6438
Gabo-13,1999.0308,16.9521,72.4991,0.893047,1.9134,5.6845,-1.0998,1984.9962,1998.7962
Gabo-13,1999.1832,16.8257,74.6186,0.937705,1.7578,5.7178,-0.9139,1985.1486,1998.9486
Gabo-13,1999.3356,16.7381,83.3405,0.920117,1.6645,5.5898,-0.8698,1985.3009,1999.1009
Gabo-13,1999.488,16.2806,88.1746,0.84946,1.6561,5.3347,-0.8708,1985.4533,1999.2533
Gabo-13,1999.6404,15.8558,91.1537,0.764219,1.7289,5.0043,-0.8084,1985.6057,1999.4057
Gabo-13,1999.7928,15.728,95.46,0.732723,1.8655,4.6384,-0.6232,1985.758,1999.558
Gabo-13,1999.9452,15.7738,100.5527,0.794899,2.0149,4.3099,-0.3727,1985.9104,1999.7104
Gabo-13,2000.0976,15.8948,95.859,0.818629,2.1038,4.15,-0.2904,1986.0628,1999.8628
Gabo-13,2000.25,15.9145,78.9818,0.694372,2.1261,4.2137,-0.3262,1986.2152,2000.0152
Gabo-13,2000.4024,15.7848,56.0234,0.488055,2.1163,4.4767,-0.3828,1986.3675,2000.1675
Gabo-13,2000.5548,15.5542,36.9515,0.341306,2.1057,4.8792,-0.4591,1986.5199,2000.3199
Gabo-13,2000.7072,15.5118,30.8343,0.28325,2.107,5.3225,-0.4666,1986.6723,2000.4723
Gabo-13,2000.8596,15.4534,31.6758,0.263668,2.1177,5.7134,-0.3539,1986.8246,2000.6246
Gabo-13,2001.012,15.3483,34.8913,0.254775,2.1287,5.9962,-0.2246,1986.977,2000.777
Gabo-13,2001.1644,15.3136,38.6791,0.252599,2.1335,6.1309,-0.1338,1987.1294,2000.9294
Gabo-13,2001.3168,15.3262,41.2036,0.257462,2.1349,6.0968,0.1103,1987.2818,2001.0818
Gabo-13,2001.4692,15.2932,42.5384,0.276593,2.1353,5.9548,0.4953,1987.4341,2001.2341
Gabo-13,2001.6216,15.2227,42.7511,0.301404,2.1299,5.777,0.776,1987.5865,2001.3865
Gabo-13,2001.774,15.1508,42.0958,0.311157,2.116,5.6103,0.8377,1987.7389,2001.5389
Gabo-13,2001.9264,15.1012,43.7132,0.293872,2.1033,5.4955,0.8336,1987.8913,2001.6913
Gabo-13,2002.0788,15.0628,47.7682,0.267537,2.1029,5.4528,0.8065,1988.0436,2001.8436
Gabo-13,2002.2312,15.0394,52.4956,0.249458,2.1124,5.4771,0.7859,1988.196,2001.996
Gabo-13,2002.3836,15.0456,56.186,0.246595,2.125,5.5576,0.8133,1988.3484,2002.1484
Gabo-13,2002.536,15.1139,55.6728,0.257564,2.1379,5.6844,0.9383,1988.5007,2002.3007
Gabo-13,2002.6884,15.2642,50.9728,0.2612,2.1522,5.8465,1.2385,1988.6531,2002.4531
Gabo-13,2002.8408,15.4097,45.0325,0.244133,2.1658,6.0359,1.4028,1988.8055,2002.6055
Gabo-13,2002.9932,15.497,39.5406,0.21465,2.1754,6.2527,1.3085,1988.9579,2002.7579
Gabo-13,2003.1456,15.516,35.246,0.191015,2.181,6.4993,1.2176,1989.1102,2002.9102
Gabo-13,2003.298,15.516,36.3211,0.177164,2.1867,6.7486,1.1724,1989.2626,2003.0626
Gabo-13,2003.4504,15.5294,36.8681,0.169471,2.195,6.9211,1.1223,1989.415,2003.215
Gabo-13,2003.6028,15.5655,35.191,0.169354,2.2046,6.9349,1.067,1989.5674,2003.3674
Gabo-13,2003.7552,15.6297,34.3631,0.179279,2.2101,6.7854,0.9726,1989.7197,2003.5197
Gabo-13,2003.9076,15.649,36.084,0.195107,2.2038,6.6199,0.821,1989.8721,2003.6721
Gabo-13,2004.06,15.6615,38.738,0.21645,2.1871,6.5045,0.8448,1990.0245,2003.8245
Gabo-13,2004.2124,15.5981,40.3166,0.240763,2.1699,6.4294,0.9879,1990.1768,2003.9768
Gabo-13,2004.3648,15.3544,39.3278,0.254317,2.1634,6.3861,1.0973,1990.3292,2004.1292
Gabo-13,2004.5172,15.249,37.9215,0.239803,2.1702,6.3624,1.3586,1990.4816,2004.2816
Gabo-13,2004.6696,15.229,36.9625,0.216669,2.1798,6.342,1.5815,1990.634,2004.434
Gabo-13,2004.822,15.2563,37.1051,0.202448,2.1882,6.3148,1.5555,1990.7863,2004.5863
Gabo-13,2004.9744,15.3635,38.6474,0.197459,2.1964,6.2691,1.3744,1990.9387,2004.7387
Gabo-13,2005.1268,15.5791,38.9933,0.199065,2.1994,6.177,1.3194,1991.0911,2004.8911
Gabo-13,2005.2792,15.7631,37.9018,0.207849,2.1927,6.0187,1.4211,1991.2435,2005.0435
Gabo-13,2005.4316,15.9075,35.7953,0.218733,2.1793,5.8197,1.522,1991.3958,2005.1958
Gabo-13,2005.584,16.0652,34.3804,0.228206,2.1666,5.6196,1.6178,1991.5482,2005.3482
Gabo-13,2005.7364,16.3171,40.4975,0.240192,2.1601,5.449,1.7752,1991.7006,2005.5006
Gabo-13,2005.8888,16.3694,48.6642,0.254062,2.1561,5.3228,1.699,1991.8529,2005.6529
Gabo-13,2006.0412,16.2964,54.4686,0.260684,2.1483,5.2381,1.4233,1992.0053,2005.8053
Gabo-13,2006.1936,16.2447,57.6906,0.257972,2.1362,5.1928,1.1567,1992.1577,2005.9577
Gabo-13,2006.346,16.3187,59.8326,0.252029,2.1256,5.1914,0.9339,1992.3101,2006.1101
Gabo-13,2006.4984,16.5955,60.6953,0.246677,2.1229,5.2303,0.6788,1992.4624,2006.2624
Gabo-13,2006.6508,16.9896,61.2905,0.253698,2.1261,5.2984,0.4459,1992.6148,2006.4148
Gabo-13,2006.8032,17.3242,61.6591,0.274396,2.1306,5.3802,0.2892,1992.7672,2006.5672
Gabo-13,2006.9556,17.3709,60.8449,0.29309,2.1359,5.4507,0.1484,1992.9196,2006.7196
Gabo-13,2007.108,17.2519,60.3422,0.295086,2.1452,5.4722,-0.0708,1993.0719,2006.8719
Gabo-13,2007.2604,17.1861,62.6477,0.292671,2.1585,5.4209,-0.25,1993.2243,2007.0243
Gabo-13,2007.4128,17.1818,70.3911,0.302252,2.1722,5.2913,-0.3269,1993.3767,2007.1767
Gabo-13,2007.5652,17.1715,85.5575,0.328079,2.1825,5.0861,-0.3853,1993.5291,2007.3291
Gabo-13,2007.7176,17.0724,101.8234,0.359111,2.1939,4.8197,-0.5064,1993.6814,2007.4814
Gabo-13,2007.87,17.0204,112.8555,0.382168,2.218,4.5201,-0.6198,1993.8338,2007.6338
Gabo-13,2008.0224,17.2481,119.628,0.399448,2.2509,4.212,-0.7046,1993.9862,2007.7862
Gabo-13,2008.1748,17.73,123.3246,0.420425,2.2756,3.914,-0.8099,1994.1386,2007.9386
Gabo-13,2008.3272,17.1125,116.3638,0.445063,2.2792,3.6454,-0.9038,1994.2909,2008.0909
Gabo-13,2008.4796,16.6042,106.8867,0.470169,2.2753,3.418,-0.7982,1994.4433,2008.2433
Gabo-13,2008.632,16.4719,100.4224,0.541714,2.2705,3.2295,-0.4504,1994.5957,2008.3957
Gabo-13,2008.7844,16.3435,98.2111,0.684638,2.26,3.075,-0.0715,1994.748,2008.548
Gabo-13,2008.9368,15.7702,101.6073,0.811878,2.2437,2.951,0.0504,1994.9004,2008.7004
Gabo-13,2009.0892,15.7047,106.7956,0.781245,2.229,2.8503,0.0386,1995.0528,2008.8528
Gabo-13,2009.2416,15.8052,109.6971,0.648845,2.2185,2.771,0.0531,1995.2052,2009.0052
Gabo-13,2009.394,15.7686,110.1133,0.531197,2.2133,2.7178,0.0683,1995.3575,2009.1575
Gabo-13,2009.5464,15.8785,111.0419,0.485009,2.2153,2.6961,0.0503,1995.5099,2009.3099
Gabo-13,2009.6988,16.4968,114.3221,0.514646,2.2192,2.7032,0.1424,1995.6623,2009.4623
Gabo-13,2009.8512,16.7394,115.1813,0.560727,2.2232,2.7376,0.3557,1995.8147,2009.6147
Gabo-13,2010.0036,16.4617,112.1187,0.570072,2.231,2.8116,0.5637,1995.967,2009.767
Gabo-13,2010.156,16.1883,106.5703,0.548802,2.2444,2.9525,0.7556,1996.1194,2009.9194
Gabo-13,2010.3084,16.1647,104.8463,0.552887,2.2574,3.1996,1.1377,1996.2718,2010.0718
Gabo-13,2010.4608,16.2536,101.7484,0.540334,2.2646,3.5734,1.5378,1996.4242,2010.2242
Gabo-13,2010.6132,16.3112,96.4718,0.503339,2.2628,4.0753,1.8411,1996.5765,2010.3765
Gabo-13,2010.7656,16.2532,91.5703,0.493115,2.2488,4.6953,2.2006,1996.7289,2010.5289
Gabo-13,2010.918,16.3131,85.7679,0.506065,2.2219,5.3949,2.8076,1996.8813,2010.6813
Gabo-13,2011.0704,16.357,77.9083,0.464466,2.1889,6.1,3.5845,1997.0337,2010.8337
Gabo-13,2011.2228,16.5066,68.7718,0.372216,2.1582,6.77,4.3477,1997.186,2010.986
Gabo-13,2011.3752,16.9118,59.7681,0.292795,2.1353,7.4175,5.0806,1997.3384,2011.1384
Gabo-13,2011.5276,17.2938,54.9713,0.264384,2.1255,8.0382,5.924,1997.4908,2011.2908
Gabo-13,2011.68,17.4951,53.8748,0.268248,2.1341,8.4959,6.7019,1997.6432,2011.4432
Gabo-13,2011.8324,17.5641,54.5258,0.278675,2.1542,8.7572,7.1903,1997.7955,2011.5955
Gabo-13,2011.9848,17.5539,56.4449,0.289674,2.1697,8.8727,7.4339,1997.9479,2011.7479
Gabo-13,2012.1372,17.5045,61.0895,0.307545,2.1686,8.8798,7.6787,1998.1003,2011.9003
Gabo-13,2012.2896,17.4736,67.0829,0.33325,2.163,8.8292,7.9917,1998.2527,2012.0527
Gabo-13,2012.442,17.4653,70.9455,0.357725,2.16,8.7772,8.3571,1998.405,2012.205
Gabo-13,2012.5944,17.4638,70.921,0.3766,2.1569,8.7514,8.7593,1998.5574,2012.3574
Gabo-13,2012.7468,17.447,66.3015,0.389484,2.1522,8.764,9.1294,1998.7098,2012.5098
Gabo-13,2012.8992,17.3535,59.0849,0.388595,2.1456,8.8498,9.3616,1998.8621,2012.6621
Gabo-13,2013.0516,17.2612,51.671,0.376822,2.134,9.0478,9.4937,1999.0145,2012.8145
Gabo-13,2013.204,17.2109,45.5618,0.360056,2.121,9.3625,9.7005,1999.1669,2012.9669
Gabo-13,2013.3564,17.1965,42.0961,0.339661,2.1177,9.747,10.0572,1999.3193,2013.1193
Gabo-13,2013.5088,17.3862,40.1001,0.316632,2.1318,10.0908,10.3157,1999.4716,2013.2716
Gabo-13,2013.6612,17.5512,40.8036,0.294419,2.1572,10.32,10.4733,1999.624,2013.424
Gabo-13,2013.8136,17.5865,42.4768,0.278258,2.1816,10.4299,10.6404,1999.7764,2013.5764
Gabo-13,2013.966,17.5089,42.1721,0.270933,2.1929,10.4178,10.7923,1999.9288,2013.7288
Gabo-13,2014.1184,17.3745,40.7711,0.266567,2.1844,10.265,10.8174,2000.0811,2013.8811
Gabo-13,2014.2708,17.2203,39.961,0.257413,2.169,10.0651,10.8222,2000.2335,2014.0335
Gabo-13,2014.4232,17.1363,40.2091,0.248409,2.1575,9.9065,10.9621,2000.3859,2014.1859
Gabo-13,2014.5756,17.1789,41.444,0.252818,2.1531,9.836,11.1505,2000.5383,2014.3383
Gabo-13,2014.728,17.2258,42.7678,0.275431,2.1579,9.8904,11.0748,2000.6906,2014.4906
Gabo-13,2014.8804,17.2552,47.2234,0.292965,2.1746,10.0259,10.8143,2000.843,2014.643
Gabo-13,2015.0328,17.2732,52.2782,0.297726,2.2,10.1532,10.5327,2000.9954,2014.7954
Gabo-13,2015.1852,17.2819,54.9599,0.297387,2.2254,10.1696,10.2306,2001.1477,2014.9477
Gabo-13,2015.3376,17.3031,53.6696,0.29424,2.2385,9.9854,9.9279,2001.3001,2015.1001
Gabo-13,2015.49,17.3364,50.9826,0.285309,2.2322,9.6658,9.846,2001.4525,2015.2525
Gabo-13,2015.6424,17.3902,48.7285,0.281787,2.2097,9.3122,9.93,2001.6049,2015.4049
Gabo-13,2015.7948,17.4466,47.1516,0.293884,2.1808,8.9544,9.9487,2001.7572,2015.5572
Gabo-13,2015.9472,17.4457,45.9189,0.314983,2.1591,8.6213,9.8388,2001.9096,2015.7096
Gabo-13,2016.0996,17.3435,45.0039,0.323718,2.1516,8.4274,9.8641,2002.062,2015.862
Gabo-13,2016.252,17.1395,43.7629,0.318629,2.1487,8.3782,9.963,2002.2143,2016.0143
Gabo-13,2016.4044,16.9374,42.3295,0.31169,2.1395,8.3955,9.8333,2002.3667,2016.1667
Gabo-13,2016.5568,16.9058,41.4423,0.308064,2.1255,8.4174,9.4495,2002.5191,2016.3191
Gabo-13,2016.7092,16.8876,44.8551,0.298651,2.1231,8.4321,9.3038,2002.6715,2016.4715
Gabo-13,2016.8616,16.9176,52.7146,0.286496,2.1319,8.4192,9.273,2002.8238,2016.6238
Gabo-13,2017.014,17.0631,61.6702,0.275423,2.1402,8.3673,9.1365,2002.9762,2016.7762
Gabo-13,2017.1664,17.3401,68.1462,0.267576,2.1436,8.2786,8.8956,2003.1286,2016.9286
Gabo-13,2017.3188,17.579,71.0676,0.273021,2.1495,8.1595,8.5927,2003.2809,2017.0809
Gabo-13,2017.4712,17.7655,76.692,0.292474,2.1577,8.0458,8.4044,2003.4333,2017.2333
Gabo-13,2017.6236,17.8846,83.6797,0.319,2.1606,7.9479,8.1759,2003.5857,2017.3857
Gabo-13,2017.776,17.9136,88.5254,0.346906,2.1561,7.8673,7.7394,2003.7381,2017.5381
Gabo-13,2017.9284,17.9051,89.7439,0.371859,2.1515,7.826,7.2965,2003.8904,2017.6904
Gabo-13,2018.0808,17.9086,88.7455,0.392962,2.1487,7.81,6.861,2004.0428,2017.8428
Gabo-13,2018.2332,17.9188,86.2895,0.420775,2.1465,7.7918,6.3212,2004.1952,2017.9952
Gabo-13,2018.3856,17.9303,83.2951,0.456455,2.147,7.7554,5.7457,2004.3475,2018.1475
Gabo-13,2018.538,17.964,83.0301,0.477889,2.1507,7.6904,5.3556,2004.4999,2018.2999
Gabo-13,2018.6904,18.1095,86.1374,0.475158,2.1451,7.5986,5.1165,2004.6523,2018.4523
Gabo-13,2018.8428,18.3128,91.3019,0.482399,2.1282,7.5016,4.8206,2004.8047,2018.6047
Gabo-13,2018.9952,18.3793,96.6902,0.49649,2.1136,7.4162,4.5493,2004.957,2018.757
Gabo-13,2019.1476,17.9386,99.2544,0.471698,2.1164,7.3705,4.4962,2005.1094,2018.9094
Gabo-13,2019.3,17.4617,99.0796,0.419452,2.131,7.4324,4.3306,2005.2618,2019.0618
Gabo-13,2019.4524,17.1029,98.5417,0.37204,2.1466,7.6096,3.9465,2005.4141,2019.2141
Gabo-13,2019.6048,16.8675,99.205,0.341408,2.1662,7.8675,3.5068,2005.5665,2019.3665
Gabo-13,2019.7572,16.813,102.1883,0.32905,2.2002,8.1679,3.1336,2005.7189,2019.5189
Gabo-13,2019.9096,16.813,99.6416,0.331663,2.2477,8.4693,2.8483,2005.8712,2019.6712
Gabo-13,2020.062,16.752,91.1031,0.335409,2.2886,8.7468,2.711,2006.0236,2019.8236
Gabo-13,2020.2144,16.6173,80.5372,0.330464,2.3097,8.9865,2.8283,2006.176,2019.976
Gabo-13,2020.3668,16.4151,71.4109,0.321436,2.3099,9.171,3.2618,2006.3283,2020.1283
Gabo-13,2020.5192,16.0198,62.3049,0.323042,2.2949,9.2741,3.8955,2006.4807,2020.2807
Gabo-13,2020.6716,15.528,52.6784,0.324003,2.2763,9.285,4.5113,2006.6331,2020.4331
Gabo-13,2020.824,15.122,44.2883,0.308636,2.2581,9.2194,5.1916,2006.7855,2020.5855
Gabo-13,2020.9764,14.9093,38.521,0.277528,2.2403,9.1018,6.0491,2006.9378,2020.7378
Gabo-13,2021.1288,14.867,35.1887,0.248562,2.225,8.9585,6.8682,2007.0902,2020.8902
Gabo-13,2021.2812,14.8246,38.0976,0.2381,2.2116,8.8036,7.4458,2007.2426,2021.0426
Gabo-13,2021.4336,14.7637,46.686,0.244897,2.1972,8.6193,7.9433,2007.3949,2021.1949
Gabo-13,2021.586,14.7039,58.2925,0.259679,2.1817,8.3903,8.6599,2007.5473,2021.3473
Gabo-13,2021.7384,14.6192,67.9798,0.278849,2.1688,8.1294,9.7043,2007.6997,2021.4997
Gabo-13,2021.8908,14.5002,74.6503,0.308651,2.1582,7.8648,10.7369,2007.852,2021.652
Gabo-13,2022.0432,14.3842,79.2859,0.332753,2.1484,7.6078,11.641,2008.0044,2021.8044
Gabo-13,2022.1956,14.2913,82.1553,0.336478,2.1381,7.3242,12.2748,2008.1568,2021.9568
Gabo-13,2022.348,14.2223,82.9006,0.331785,2.1256,6.9862,12.3812,2008.3091,2022.1091
Gabo-13,2022.5004,14.1681,86.2738,0.347827,2.1103,6.6799,12.212,2008.4611,2022.2611
Gabo-13,2022.6528,14.1341,90.3802,0.376571,2.095,6.4515,11.9951,2008.6139,2022.4139
Gabo-13,2022.8052,14.121,93.1158,0.393277,2.0853,6.2845,11.7539,2008.7662,2022.5662
Gabo-13,2022.9576,14.1233,93.7611,0.38337,2.0866,6.1798,11.49,2008.9186,2022.7186
Gabo-13,2023.11,14.1222,94.8364,0.354686,2.0986,6.1947,11.2898,2009.071,2022.871
Gabo-13,2023.2624,14.1555,95.9558,0.332649,2.1125,6.332,11.3027,2009.2233,2023.0233
Gabo-13,2023.4148,14.204,97.1325,0.331103,2.1256,6.538,11.3438,2009.3757,2023.1757
Gabo-13,2023.5672,14.2346,98.3971,0.3442,2.1398,6.7641,11.1278,2009.5281,2023.3281
Gabo-13,2023.7196,14.3869,90.5005,0.352032,2.1528,6.9973,10.7946,2009.6804,2023.4804
Gabo-13,2023.872,14.5918,78.1173,0.350814,2.1625,7.2358,10.7358,2009.8328,2023.6328
Gabo-13,2024.0244,14.7519,68.4364,0.346309,2.1678,7.4614,10.9956,2009.9852,2023.7852
Gabo-13,2024.1768,14.8324,64.6757,0.339778,2.1651,7.6282,11.2869,2010.1375,2023.9375
Gabo-13,2024.3292,14.8833,64.9658,0.330877,2.1506,7.6845,11.3248,2010.2899,2024.0899
Gabo-13,2024.4816,14.9863,68.0734,0.326929,2.1355,7.6703,11.3079,2010.4423,2024.2423
Gabo-13,2024.634,15.117,72.6339,0.323203,2.1276,7.6123,11.2298,2010.5946,2024.3946
Gabo-13,2024.7864,15.2482,78.3358,0.312874,2.1238,7.5292,11.0124,2010.747,2024.547
Gabo-13,2024.9388,15.3934,87.091,0.304347,2.1183,7.4774,10.7809,2010.8994,2024.6994
Gabo-13,2025.0912,15.5718,95.4868,0.314135,2.1155,7.4818,10.5455,2011.0517,2024.8517
Gabo-13,2025.2436,15.7438,100.8474,0.333463,2.1152,7.5292,10.3562,2011.2041,2025.0041
Gabo-13,2025.396,15.8906,101.094,0.346387,2.1129,7.5808,10.1596,2011.3565,2025.1565
Gabo-13,2025.5484,16.0224,92.6428,0.351225,2.1089,7.6111,9.7969,2011.5088,2025.3088
Gabo-13,2025.7008,16.2459,84.7928,0.359643,2.1133,7.6668,9.366,2011.6612,2025.4612
Gabo-13,2025.8532,16.4348,79.7054,0.364673,2.1254,7.7267,8.9712,2011.8136,2025.6136
Gabo-13,2026.0056,16.6015,76.2571,0.36606,2.1347,7.7552,8.6187,2011.9659,2025.7659
