depth_m,gamma_ray_api,NP,PHIE,density_gcc,resistivity_ohmm,micro_resistivity_ohmm,SWE,VCL,FACIES,SW_RBB,PERM_ARI_5NN,PERM_GEO_5NN,PHIT,NTG_15_35,LOGPERM_ARI,LOGPERM_GEO,caliper_in
1726.9969,96.839401245,0.4530250132,0.0597949997,2.2016999722,0.9805999994,1.0505000353,0.9919999838,0.7031999826,,,,,0.2660979927,0.0,,,8.5
1727.1493,97.234901428,0.4444400072,0.0601110011,2.2070000172,0.9616000056,1.038400054,1.0,0.6902999878,,,,,0.2626039982,0.0,,,8.5
1727.3017,97.629402161,0.4025380015,0.0575309992,2.2381999493,0.9424999952,1.0262999535,1.0,0.6276999712,,,,,0.2416590005,0.0,,,8.5
1727.4541,97.731903076,0.3877350092,0.0502349995,2.2585999966,0.9315999746,1.0163999796,1.0,0.6067000031,,,,,0.2281939983,0.0,,,8.5
1727.6065,97.416496277,0.4439469874,0.049761001,2.2606999874,0.9322999716,1.0096999407,1.0,0.6036999822,,,,,0.2268220037,0.0,,,8.5
1727.7589,97.092002869,0.430539012,0.044342,2.2474000454,0.9332000017,1.0031000376,1.0,0.6730999947,,,,,0.2363619953,0.0,,,8.5
1727.9113,96.885696411,0.4527429938,0.0435860008,2.226099968,0.931400001,0.9963999987,1.0,0.7056999803,,,,,0.250526011,0.0,,,8.5
1728.0637,96.914802551,0.4496630132,0.044342,2.2269999981,0.9241999984,0.9894999862,1.0,0.7009000182,,,,,0.2498739958,0.0,,,8.5
1728.2161,97.025299072,0.4439469874,0.0429159999,2.2328999043,0.9150999784,0.9825000167,1.0,0.6926000118,,,,,0.2459879965,0.0,,,8.5
1728.3685,97.010002136,0.4578059912,0.0402450003,2.2295999527,0.9067999721,0.9764000177,1.0,0.709800005,,,,,0.2483370006,0.0,,,8.5
1728.5209,96.601600647,0.4742789865,0.0507600009,2.2167000771,0.9010000229,0.9728000164,1.0,0.7019000053,,,,,0.2565349936,0.0,,,8.5
1728.6733,95.875999451,0.4866989851,0.0619120002,2.2053999901,0.8970000148,0.9713000059,1.0,0.6880000234,,,,,0.2635889947,0.0,,,8.5
1728.8257,95.212898254,0.4811089933,0.0717070028,2.1956999302,0.8939999938,0.9697999954,1.0,0.6751999855,,,,,0.2696369886,0.0,,,8.5
1728.9781,95.038101196,0.4844200015,0.0744550005,2.1928999424,0.8978000283,0.9684000015,1.0,0.6718999743,,,,,0.2713829875,0.0,,,8.5
1729.1305,95.629402161,0.4819819927,0.0681589991,2.197799921,0.9126999974,0.9671999812,1.0,0.6832000017,,,,,0.2683919966,0.0,,,8.5
1729.2829,96.220703125,0.4628809988,0.0530960001,2.2163999081,0.9275000095,0.9660000205,1.0,0.6945000291,,,,,0.2566330135,0.0,,,8.5
1729.4353,96.714401245,0.431261003,0.0488880016,2.2323999405,0.9330999851,0.9639999866,1.0,0.6725000143,,,,,0.2459789962,0.0,,,8.5
1729.5877,96.962600708,0.4353460073,0.0566349998,2.2183001041,0.9156000018,0.959800005,1.0,0.6773999929,,,,,0.2551229894,0.0,,,8.5
1729.7401,97.171096802,0.4319440126,0.0695459992,2.201499939,0.8945000172,0.9552000165,1.0,0.6700000167,,,,,0.2658689916,0.0,,,8.5
1729.8925,97.248802185,0.4319440126,0.0557629988,2.2107999325,0.8772000074,0.950600028,1.0,0.6980000138,,,,,0.260273993,0.0,,,8.5
1730.0449,96.87840271,0.4311119914,0.0596969984,2.2165999413,0.8733000159,0.9456999898,1.0,0.6704999804,,,,,0.2561320066,0.0,,,8.5
1730.1973,96.24369812,0.4312230051,0.0613210015,2.2142000198,0.8772000074,0.940500021,1.0,0.6704000235,,,,,0.2577120066,0.0,,,8.5
1730.3497,95.607398987,0.4319440126,0.0597800016,2.2263000011,0.8802000284,0.9355000257,1.0,0.6478999853,,,,,0.2495619953,0.0,,,8.5
1730.5021,94.963897705,0.4433229864,0.0584239997,2.2188000679,0.8779000044,0.9312000275,1.0,0.6701999903,,,,,0.25474599,0.0,,,8.5
1730.6545,94.30909729,0.4432640076,0.0599020012,2.2218999863,0.8682000041,0.9279000163,1.0,0.6577000022,,,,,0.2525289953,0.0,,,8.5
1730.8069,93.656196594,0.4411909878,0.0692019984,2.2128999233,0.8586000204,0.9246000051,1.0,0.6450999975,,,,,0.258145988,0.0,,,8.5
1730.9593,93.160598755,0.4432640076,0.0891340002,2.1861000061,0.8535000086,0.9225999713,1.0,0.6355999708,,,,,0.2752769887,0.0,,,8.5
1731.1117,93.235801697,0.4433769882,0.0846749991,2.1923999786,0.8647000194,0.9253000021,1.0,0.6370000243,,,,,0.2712219954,0.0,,,8.5
1731.2641,93.310997009,0.4684390128,0.0740879998,2.2139000893,0.8758000135,0.9279999733,1.0,0.6384999752,,,,,0.2610389888,0.0,,,8.5
1731.4165,93.380897522,0.4658280015,0.0623780005,2.2411000729,0.8853999972,0.9305999875,1.0,0.6398000121,,,,,0.2497040033,0.0,,,8.5
1731.5689,93.424301147,0.4421319962,0.0516179986,2.2423000336,0.8869000077,0.932099998,1.0,0.6406000257,,,,,0.2391690016,0.0,,,8.5
1731.7213,93.45880127,0.3960390091,0.0632620007,2.234400034,0.8856999874,0.9333000183,1.0,0.6406000257,,,,,0.2439520061,0.0,,,8.5
1731.8737,93.513397217,0.4262979925,0.0540799983,2.2377998829,0.8841999769,0.9343000054,1.0,0.6423000097,,,,,0.2420939952,0.0,,,8.5
1732.0261,93.703102112,0.4479219913,0.0559989996,2.2332999706,0.8809000254,0.9340999722,1.0,0.6459000111,,,,,0.2450589985,0.0,,,8.5
1732.1785,94.029800415,0.5160179734,0.083287999,2.2318000793,0.8758000135,0.9326000214,1.0,0.6521000266,,,,,0.2741630077,0.0,,,8.5
1732.3309,94.353500366,0.5014179945,0.0700820014,2.2353999615,0.8708999753,0.9311000109,1.0,0.6582999825,,,,,0.2627539933,0.0,,,8.5
1732.4833,94.639801025,0.4816969931,0.0577769987,2.2421000004,0.8687999845,0.9301999807,1.0,0.6638000011,,,,,0.2520360053,0.0,,,8.5
1732.6357,94.815299988,0.4395399988,0.0368679985,2.2539000511,0.8751999736,0.9308000207,1.0,0.6671000123,,,,,0.2320919931,0.0,,,8.5
1732.7881,94.99079895,0.4649719894,0.0429009981,2.2318000793,0.8815000057,0.931400001,1.0,0.6704999804,,,,,0.2390899956,0.0,,,8.5
1732.9405,95.087402344,0.5065389872,0.0681150034,2.2295000553,0.8877000213,0.9305999875,1.0,0.6722999811,,,,,0.264827013,0.0,,,8.5
1733.0929,94.381797791,0.5219550133,0.084867999,2.2249000072,0.8920999765,0.9157999754,1.0,0.6588000059,,,,,0.2776049972,0.0,,,8.5
1733.2453,93.577102661,0.5033419728,0.0809160024,2.225399971,0.8963999748,0.8991000056,1.0,0.6432999969,,,,,0.2691250145,0.0,,,8.5
1733.3977,92.888702393,0.5000650287,0.0895230025,2.2144999504,0.899699986,0.8806999922,1.0,0.6301000118,,,,,0.2738539875,0.0,,,8.5
1733.5501,93.990196228,0.5047850013,0.0891430005,2.1963000298,0.8901000023,0.8338999748,1.0,0.6511999965,,,,,0.2796289921,0.0,,,8.5
1733.7025,96.216796875,0.5032299757,0.0698959976,2.1965999603,0.8723000288,0.7691000104,1.0,0.6938999891,,,,,0.2728410065,0.0,,,8.5
1733.8549,98.406196594,0.4946579933,0.0499409996,2.2040998936,0.8539000154,0.7050999999,1.0,0.7358000278,,,,,0.2651349902,0.0,,,8.5
1734.0073,99.657203674,0.4937010109,0.0001,2.2044000626,0.8177000284,0.6571000218,1.0,0.7597000003,,,,,0.2222809941,0.0,,,8.5
1734.1597,99.063499451,0.4830990136,0.0001,2.1858000755,0.7470999956,0.6403999925,1.0,0.7483000159,,,,,0.2189339995,0.0,,,8.5
1734.3121,98.470199585,0.5014349818,0.003205,2.176199913,0.6764000058,0.6238999963,1.0,0.736899972,,,,,0.2186940014,0.0,,,8.5
1734.4645,97.896598816,0.5245770216,0.0083849998,2.1888000965,0.6136999726,0.6105999947,1.0,0.7258999944,,,,,0.2206410021,0.0,,,8.5
1734.6169,97.719802856,0.5393019915,0.0099879997,2.1944000721,0.7131000161,0.6646000147,1.0,0.7225000262,,,,,0.2212339938,0.0,,,8.5
1734.7693,97.543197632,0.530978024,0.0104430001,2.2130000591,0.8125,0.7186999917,1.0,0.7190999985,,,,,0.2213339955,0.0,,,8.5
1734.9217,97.366500854,0.4802950025,0.0116010001,2.196199894,0.9118999839,0.7728000283,1.0,0.7156999707,,,,,0.2217870057,0.0,,,8.5
1735.0741,97.41809845,0.4636049867,0.0127370004,2.1626999378,0.9088000059,0.7846999764,1.0,0.7167000175,,,,,0.222231999,0.0,,,8.5
1735.2265,97.545196533,0.4482769966,0.0116010001,2.1589000225,0.871900022,0.7828000188,1.0,0.7190999985,,,,,0.2217870057,0.0,,,8.5
1735.3789,97.674697876,0.4775480032,0.0104430001,2.1728000641,0.8338000178,0.7803999782,1.0,0.7215999961,,,,,0.2213339955,0.0,,,8.5
1735.5313,97.524200439,0.4766300023,0.0118089998,2.1925001144,0.8149999976,0.7745000124,1.0,0.7186999917,,,,,0.2218369991,0.0,,,8.5
1735.6837,97.06300354,0.4725959897,0.0636039972,2.1944000721,0.8176000118,0.7648000121,1.0,0.709800005,,,,,0.2710300088,0.0,,,8.5
1735.8361,96.582000732,0.4759300053,0.0645269975,2.1970000267,0.8215000033,0.7548000216,1.0,0.700600028,,,,,0.2692419887,0.0,,,8.5
1735.9885,96.130897522,0.4653579891,0.0528969988,2.2188000679,0.8252999783,0.7519000173,1.0,0.6919000149,,,,,0.2550680041,0.0,,,8.5
1736.1409,95.795402527,0.4653370082,0.0451660007,2.2335999012,0.8284000158,0.7767000198,1.0,0.6855000257,,,,,0.2454400063,0.0,,,8.5
1736.2933,95.471702576,0.4438529909,0.0414349996,2.2421000004,0.8313999772,0.8041999936,1.0,0.6793000102,,,,,0.2398779988,0.0,,,8.5
1736.4457,95.148200989,0.4654270113,0.042121999,2.2546000481,0.8343999982,0.831700027,1.0,0.6729999781,,,,,0.238737002,0.0,,,8.5
1736.5981,94.827598572,0.4478760064,0.0403460003,2.2492001057,0.8360000253,0.8497999907,1.0,0.6668999791,,,,,0.2351489961,0.0,,,8.5
1736.7505,94.507598877,0.4600499868,0.0522210002,2.2348999977,0.837199986,0.8658999801,1.0,0.668200016,,,,,0.2452149987,0.0,,,8.5
1736.9029,94.187698364,0.4455280006,0.0643209964,2.2172999382,0.8384000063,0.8819000125,1.0,0.668200016,,,,,0.2555080056,0.0,,,8.5
1737.0553,94.365501404,0.4449220002,0.0475400016,2.2418999672,0.8443999887,0.8952999711,1.0,0.668200016,,,,,0.2397020012,0.0,,,8.5
1737.2077,94.901397705,0.4380939901,0.0459010005,2.2400999069,0.8539000154,0.9067000151,1.0,0.668200016,,,,,0.2410410047,0.0,,,8.5
1737.3601,95.486801147,0.4432420135,0.0549289994,2.2211999893,0.8639000058,0.9179000258,1.0,0.6794000268,,,,,0.2533229887,0.0,,,8.5
1737.5125,96.214797974,0.4702579975,0.0531160012,2.218100071,0.8740000129,0.9268000126,1.0,0.6933000088,,,,,0.2555609941,0.0,,,8.5
1737.6649,97.217796326,0.4574559927,0.0531160012,2.239000082,0.8845000267,0.9312999845,1.0,0.6930000186,1.0,,0.0099999998,0.0099999998,0.2423830032,0.0,-2.0,-2.0,8.5
1737.8173,98.274398804,0.4620330036,0.0547749996,2.2414999008,0.8950999975,0.9348999858,1.0,0.6930000186,1.0,,0.0099999998,0.0099999998,0.2409349978,0.0,-2.0,-2.0,8.5
1737.9697,99.291999817,0.4493519962,0.0570689999,2.2095999718,0.9053000212,0.9387000203,1.0,0.6988999844,1.0,,0.0099999998,0.0099999998,0.2611060143,0.0,-2.0,-2.0,8.5
1738.1221,99.840301514,0.4451569915,0.0547749996,2.2156999111,0.9120000005,0.9440000057,1.0,0.6930000186,1.0,,0.0099999998,0.0099999998,0.2570739985,0.0,-2.0,-2.0,8.5
1738.2745,100.26899719,0.4233480096,0.057438001,2.2260000706,0.9178000093,0.9498000145,1.0,0.6596999764,1.0,,0.0099999998,0.0099999998,0.250007987,0.0,-2.0,-2.0,8.5
1738.4269,100.69779968,0.4120680094,0.0842010006,2.1937000751,0.9235000014,0.9555000067,1.0,0.638100028,1.0,,0.0099999998,0.0099999998,0.270449996,0.0,-2.0,-2.0,8.5
1738.5793,101.19339752,0.4169239998,0.0923329964,2.1786000729,0.9204000235,0.9571999907,1.0,0.6439999938,1.0,,0.0099999998,0.0099999998,0.2802950144,0.0,-2.0,-2.0,8.5
1738.7317,101.72609711,0.4181300104,0.0931539983,2.1765999794,0.9122999907,0.9566000104,1.0,0.6456999779,1.0,,0.0099999998,0.0099999998,0.2815949917,0.0,-2.0,-2.0,8.5
1738.8841,102.26370239,0.4179889858,0.0829249993,2.1918001175,0.9035000205,0.9556999803,1.0,0.647300005,1.0,,0.0099999998,0.0099999998,0.2718110085,0.0,-2.0,-2.0,8.5
1739.0365,102.02690125,0.4310800135,0.0659999996,2.2084000111,0.9007999897,0.9534999728,1.0,0.6699000001,1.0,,0.0099999998,0.0099999998,0.2614820004,0.0,-2.0,-2.0,8.5
1739.1889,100.80470276,0.433867991,0.0646499991,2.2086000443,0.9057000279,0.9496999979,1.0,0.674399972,1.0,,0.0099999998,0.0099999998,0.2614139915,0.0,-2.0,-2.0,8.5
1739.3413,99.318397522,0.4529109895,0.0538979992,2.212100029,0.9125999808,0.9455000162,1.0,0.7049000263,1.0,,0.0099999998,0.0099999998,0.259559989,0.0,-2.0,-2.0,8.5
1739.4937,98.197303772,0.4403469861,0.0791359991,2.1830000877,0.9161999822,0.9426000118,1.0,0.6815999746,1.0,,0.0099999998,0.0099999998,0.2779929936,0.0,-2.0,-2.0,8.5
1739.6461,98.375999451,0.4356490076,0.0043959999,2.1642000675,0.9075000286,0.9444000125,1.0,0.7343999743,1.0,,0.0099999998,0.0099999998,0.2186309993,0.0,-2.0,-2.0,8.5
1739.7985,99.043899536,0.4023529887,0.0998739973,2.1770000458,0.894200027,0.9480000138,1.0,0.6208999753,1.0,,0.0099999998,0.0099999998,0.280975014,0.0,-2.0,-2.0,8.5
1739.9509,99.712898254,0.3917089999,0.0789970011,2.214799881,0.8809000254,0.9516999722,1.0,0.6085000038,1.0,,0.0099999998,0.0099999998,0.256467998,0.0,-2.0,-2.0,8.5
1740.1033,99.766601563,0.421875,0.069381997,2.2095000744,0.8787000179,0.9528999925,1.0,0.6556000113,1.0,,0.0099999998,0.0099999998,0.2605769932,0.0,-2.0,-2.0,8.5
1740.2557,99.49659729,0.4433290064,0.0438509993,2.2332999706,0.8823999763,0.9530000091,1.0,0.6923000216,1.0,,0.0099999998,0.0099999998,0.245747,0.0,-2.0,-2.0,8.5
1740.4081,99.213600159,0.4579110146,0.0082660001,2.2764999866,0.8863000274,0.9530000091,1.0,0.7203999758,1.0,,0.0099999998,0.0099999998,0.2183520049,0.0,-2.0,-2.0,8.5
1740.5605,99.389198303,0.4440949857,0.0001,2.2458000183,0.8884999752,0.9538000226,1.0,0.7024000287,1.0,,0.0099999998,0.0099999998,0.2049099952,0.0,-2.0,-2.0,8.5
1740.7129,100.03220367,0.4521360099,0.0151319997,2.2702000141,0.8889999986,0.9553999901,1.0,0.7106000185,1.0,,0.0099999998,0.0099999998,0.2223130018,0.0,-2.0,-2.0,8.5
1740.8653,100.79789734,0.4619730115,0.0249760002,2.2492001057,0.8889999986,0.9571999907,1.0,0.7236999869,1.0,,0.0099999998,0.0099999998,0.2359679937,0.0,-2.0,-2.0,8.5
1741.0177,101.20749664,0.4447759986,0.0348480009,2.2458000183,0.8901000023,0.9589999914,1.0,0.6960999966,1.0,,0.0099999998,0.0099999998,0.2377800047,0.0,-2.0,-2.0,8.5
1741.1701,100.86329651,0.4379529953,0.0411989987,2.2409000397,0.893599987,0.9607999921,1.0,0.6847000122,1.0,,0.0099999998,0.0099999998,0.2408040017,0.0,-2.0,-2.0,8.5
1741.3225,100.17769623,0.4254299998,0.0424799994,2.2471001148,0.8981000185,0.9625999928,1.0,0.6657000184,1.0,,0.0099999998,0.0099999998,0.2365120053,0.0,-2.0,-2.0,8.5
1741.4749,99.530296326,0.4300009906,0.0309829991,2.2611999512,0.9031000137,0.9646000266,1.0,0.6744999886,1.0,,0.0099999998,0.0099999998,0.2275920063,0.0,-2.0,-2.0,8.5
1741.6273,99.186897278,0.426485002,0.0285839997,2.2669999599,0.9115999937,0.9672999978,1.0,0.6697000265,1.0,,0.0099999998,0.0099999998,0.2237599939,0.0,-2.0,-2.0,8.5
1741.7797,99.04360199,0.4425109923,0.0471369997,2.2291998863,0.9225000143,0.970600009,1.0,0.690599978,1.0,,0.0099999998,0.0099999998,0.2483990043,0.0,-2.0,-2.0,8.5
1741.9321,98.900398254,0.4803879857,0.0397569984,2.2176001072,0.9333999753,0.9739999771,1.0,0.7440999746,1.0,,0.0099999998,0.0099999998,0.2566049993,0.0,-2.0,-2.0,8.5
1742.0845,98.591300964,0.4847300053,0.0274170004,2.23939991,0.9401999712,0.9772999883,1.0,0.7382000089,1.0,,0.0099999998,0.0099999998,0.2425210029,0.0,-2.0,-2.0,8.5
1742.2369,98.116699219,0.4702669978,0.0086049996,2.2780001163,0.942900002,0.9805999994,1.0,0.7290999889,1.0,,0.0099999998,0.0099999998,0.221044004,0.0,-2.0,-2.0,8.5
1742.3893,97.616203308,0.4308910072,0.0132170003,2.2869999409,0.9451000094,0.9839000106,1.0,0.67900002,1.0,,0.0099999998,0.0099999998,0.2110500038,0.0,-2.0,-2.0,8.5
1742.5417,97.461799622,0.4182890058,0.0213089995,2.2832000256,0.9427999854,0.9869999886,1.0,0.6585999727,1.0,,0.0099999998,0.0099999998,0.2131929994,0.0,-2.0,-2.0,8.5
1742.6941,97.889602661,0.4183659852,0.0228649992,2.2809000015,0.9333000183,0.9896000028,1.0,0.6585000157,1.0,,0.0099999998,0.0099999998,0.2146939933,0.0,-2.0,-2.0,8.5
1742.8465,98.570297241,0.4361610115,0.0183940008,2.2760000229,0.920599997,0.9919999838,1.0,0.6861000061,1.0,,0.0099999998,0.0099999998,0.218245998,0.0,-2.0,-2.0,8.5
1742.9989,99.247596741,0.453399986,0.0154670002,2.2690999508,0.9110000134,0.9944999814,1.0,0.7125999928,1.0,,0.0099999998,0.0099999998,0.2230190039,0.0,-2.0,-2.0,8.5
1743.1513,99.910202026,0.4514249861,0.0157379992,2.2699999809,0.9124000072,0.9973000288,1.0,0.7095999718,1.0,,0.0099999998,0.0099999998,0.222397998,0.0,-2.0,-2.0,8.5
1743.3037,100.56400299,0.4480139911,0.0195649993,2.2665998936,0.9221000075,1.0003000498,1.0,0.7038000226,1.0,,0.0099999998,0.0099999998,0.2245250046,0.0,-2.0,-2.0,8.5
1743.4561,101.21920013,0.4283120036,0.0252500009,2.2709999084,0.9318000078,1.0033999681,1.0,0.6730999947,1.0,,0.0099999998,0.0099999998,0.221269995,0.0,-2.0,-2.0,8.5
1743.6085,101.49330139,0.4356440008,0.0194189996,2.2748999596,0.9427000284,1.0062999725,1.0,0.685199976,1.0,,0.0099999998,0.0099999998,0.2189390063,0.0,-2.0,-2.0,8.5
1743.7609,101.32559967,0.4253099859,0.0244750008,2.2741000652,0.9550999999,1.0089999437,1.0,0.6687999964,1.0,,0.0099999998,0.0099999998,0.2191960067,0.0,-2.0,-2.0,8.5
1743.9133,101.15750122,0.4166679978,0.0323799998,2.2679998875,0.9674000144,1.0117000341,1.0,0.654399991,1.0,,0.0099999998,0.0099999998,0.222902,0.0,-2.0,-2.0,8.5
1744.0657,101.09860229,0.4177080095,0.0230749995,2.2811000347,0.9725999832,1.013299942,1.0,0.6575999856,1.0,,0.0099999998,0.0099999998,0.2145120054,0.0,-2.0,-2.0,8.5
1744.2181,101.22329712,0.4121280015,0.0262969993,2.2799999714,0.9654999971,1.0130000114,1.0,0.6485999823,1.0,,0.0099999998,0.0099999998,0.2151139975,0.0,-2.0,-2.0,8.5
1744.3705,101.40579987,0.431659013,0.0257169995,2.2681999207,0.9545999765,1.0120999813,1.0,0.6780999899,1.0,,0.0099999998,0.0099999998,0.2231180072,0.0,-2.0,-2.0,8.5
1744.5229,101.42749786,0.4194439948,0.0296969991,2.2702999115,0.9442999959,1.0116000175,1.0,0.6590999961,1.0,,0.0099999998,0.0099999998,0.2215300053,0.0,-2.0,-2.0,8.5
1744.6753,101.01069641,0.4308179915,0.0270799994,2.2667999268,0.935199976,1.0125000477,1.0,0.676699996,1.0,,0.0099999998,0.0099999998,0.224022001,0.0,-2.0,-2.0,8.5
1744.8277,100.28710175,0.4183140099,0.0216600001,2.282900095,0.9269999862,1.0142999887,1.0,0.6588000059,1.0,,0.0099999998,0.0099999998,0.2133830041,0.0,-2.0,-2.0,8.5
1744.9801,99.646003723,0.4270550013,0.0128969997,2.2902998924,0.9211000204,1.016299963,1.0,0.6735000014,1.0,,0.0099999998,0.0099999998,0.2088840008,0.0,-2.0,-2.0,8.5
1745.1325,99.599601746,0.398728013,0.0270530004,2.2876999378,0.9315000176,1.0198999643,1.0,0.6283000112,1.0,,0.0099999998,0.0099999998,0.209897995,0.0,-2.0,-2.0,8.5
1745.2849,100.31739807,0.3969660103,0.0293470006,2.2853999138,0.9629999995,1.0253000259,1.0,0.6252999902,1.0,,0.0099999998,0.0099999998,0.211292997,0.0,-2.0,-2.0,8.5
1745.4373,101.03710175,0.3843579888,0.0417600013,2.2753000259,0.9944000244,1.0306999683,1.0,0.6042000055,1.0,,0.0099999998,0.0099999998,0.2175440043,0.0,-2.0,-2.0,8.5
1745.5897,101.44680023,0.4176400006,0.0300859995,2.2709999084,1.0090999603,1.0322999954,1.0,0.6563000083,1.0,,0.0099999998,0.0099999998,0.2210370004,0.0,-2.0,-2.0,8.5
1745.7421,101.23239899,0.4209029973,0.0224459991,2.2802000046,0.9900000095,1.0262000561,1.0,0.6625999808,1.0,,0.0099999998,0.0099999998,0.2152020037,0.0,-2.0,-2.0,8.5
1745.8945,100.92900085,0.421344012,0.0136850001,2.2753000259,0.9660999775,1.0189000368,1.0,0.6647999883,1.0,,0.0099999998,0.0099999998,0.2070659995,0.0,-2.0,-2.0,8.5
1746.0469,100.58640289,0.3991509974,0.0216930006,2.2725999355,0.9470999837,1.0132000446,1.0,0.6299999952,1.0,,0.0099999998,0.0099999998,0.2196779996,0.0,-2.0,-2.0,8.5
1746.1993,100.13529968,0.4021889865,0.0358290002,2.2725999355,0.9416000247,1.011500001,1.0,0.6320999861,1.0,,0.0099999998,0.0099999998,0.2196779996,0.0,-2.0,-2.0,8.5
1746.3517,99.625,0.4095489979,0.0370290019,2.2660000324,0.9434999824,1.0121999979,1.0,0.6430000067,1.0,,0.0099999998,0.0099999998,0.2240329981,0.0,-2.0,-2.0,8.5
1746.5041,99.192100525,0.4164009988,0.0381279998,2.2599999905,0.9444000125,1.0119999647,1.0,0.6531000137,1.0,,0.0099999998,0.0099999998,0.2280690074,0.0,-2.0,-2.0,8.5
1746.6565,99.112503052,0.423819989,0.0347540006,2.2602000237,0.9415000081,1.00849998,1.0,0.6649000049,1.0,,0.0099999998,0.0099999998,0.2281049937,0.0,-2.0,-2.0,8.5
1746.8089,99.457298279,0.4368770123,0.0456850007,2.2595000267,0.9340000153,1.0010000467,1.0,0.6826999784,1.0,,0.0099999998,0.0099999998,0.2292090058,0.0,-2.0,-2.0,8.5
1746.9613,99.795196533,0.4640130103,0.0301350001,2.2585000992,0.9264000058,0.9934999943,1.0,0.7263000011,1.0,,0.0099999998,0.0099999998,0.2296790034,0.0,-2.0,-2.0,8.5
1747.1137,99.893600464,0.4744099975,0.0138269998,2.2585000992,0.9199000001,0.9879000187,1.0,0.7447999716,1.0,,0.0099999998,0.0099999998,0.2303629965,0.0,-2.0,-2.0,8.5
1747.2661,99.351097107,0.453260988,0.0223789997,2.2595000267,0.9160000086,0.9876000285,1.0,0.711499989,1.0,,0.0099999998,0.0099999998,0.2292090058,0.0,-2.0,-2.0,8.5
1747.4185,98.80960083,0.4365479946,0.0305950008,2.2581999302,0.9120000005,0.9872999787,1.0,0.6848999858,1.0,,0.0099999998,0.0099999998,0.2296790034,0.0,-2.0,-2.0,8.5
1747.5709,98.279296875,0.4276050031,0.0392949991,2.2585000992,0.9110000134,0.9864000082,1.0,0.6699000001,1.0,,0.0099999998,0.0099999998,0.2296790034,0.0,-2.0,-2.0,8.5
1747.7233,97.793899536,0.4382709861,0.0294310004,2.2588000298,0.9203000069,0.9835000038,1.0,0.6876999736,1.0,,0.0099999998,0.0099999998,0.2293069959,0.0,-2.0,-2.0,8.5
1747.8757,97.322799683,0.4244810045,0.0289980005,2.2683999538,0.9330000281,0.9797999859,1.0,0.7014999986,1.0,,0.0099999998,0.0099999998,0.2296790034,0.0,-2.0,-2.0,8.5
1748.0281,96.899200439,0.4484249949,0.0234099999,2.2611999512,0.9426000118,0.9757999778,1.0,0.7039999962,1.0,,0.0099999998,0.0099999998,0.2280150056,0.0,-2.0,-2.0,8.5
1748.1805,96.714599609,0.4487499893,0.0273400005,2.2562000751,0.9368000031,0.9693999887,1.0,0.7014999986,1.0,,0.0099999998,0.0099999998,0.2311919928,0.0,-2.0,-2.0,8.5
1748.3329,96.747299194,0.4545289874,0.0285609998,2.2541000843,0.9168000221,0.9609000087,1.0,0.7020999789,1.0,,0.0099999998,0.0099999998,0.232574001,0.0,-2.0,-2.0,8.5
1748.4853,96.769996643,0.4618499875,0.0271380004,2.2560999393,0.8970000148,0.9523000121,1.0,0.7024999857,1.0,,0.0099999998,0.0099999998,0.2312580049,0.0,-2.0,-2.0,8.5
1748.6377,96.704299927,0.4770689905,0.0360389985,2.2513000965,0.8784000278,0.9423999786,1.0,0.701300025,1.0,,0.0099999998,0.0099999998,0.239775002,0.0,-2.0,-2.0,8.5
1748.7901,96.429702759,0.4838219881,0.0356759988,2.2699000835,0.8622999787,0.9294000268,1.0,0.69599998,1.0,,0.0099999998,0.0099999998,0.2378679961,0.0,-2.0,-2.0,8.5
1748.9425,96.154800415,0.4688740075,0.0278469995,2.2804999352,0.8463000059,0.9164000154,1.0,0.6906999946,1.0,,0.0099999998,0.0099999998,0.2284940034,0.0,-2.0,-2.0,8.5
1749.0949,95.864700317,0.4576539993,0.0256820004,2.276900053,0.8338000178,0.9049000144,1.0,0.685199976,1.0,,0.0099999998,0.0099999998,0.2246990055,0.0,-2.0,-2.0,8.5
